class,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1AE5E27FA5035CC6D4E4E963FA956937,,close,,,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=1 HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9B2F9CA469C7B9ACBF08C793A4176928,application/x-www-form-urlencoded,Connection: close,Content-Length: 5,idA=1,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D8B6E42A3B09723FD130D8A957DC199E,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=889A5998EED8DA4B72E0FEF0672B8A2B,application/x-www-form-urlencoded,Connection: close,Content-Length: 85,errorMsg=Credenciales+incorrectas%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F124156ABD6EC0523F2ECA834F69228D,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8AEBA0D7730ACB71B5EFE91F648811CA,application/x-www-form-urlencoded,Connection: close,Content-Length: 34,errorMsgA=Credenciales+incorrectas,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7A4EDD7FA8F5C03011C7AC6775387D59,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp/asf-logo-wide HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AAE132CF1BBBC1947445EEA67A47BB6A,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp.inc HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1EA11B083ABE37ABDC5F1A5070606867,,close,,,1,http://localhost:8080/servlet/aphtpassword HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7B53BFC8E055A177CA1BA4576E7BB1AE,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4580any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&B1=Pasar+por+caja HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E6FCFF951BF1A3E37E55895FC11582D5,application/x-www-form-urlencoded,Connection: close,Content-Length: 104,modo=insertar&precio=4580any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=35AE6FEBEE3C39FDEBBE39C357CE3184,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&B1=Pasar+por+caja HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2B2CE2CDE8FCF7133F100702F160CEFF,application/x-www-form-urlencoded,Connection: close,Content-Length: 113,modo=insertar&precio=%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2992316FD1D5F8765CAE62F558F1D6E1,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioA=4580&B1=Pasar+por+caja HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=61B8B0E9FBD622466CC5DEC49328D844,application/x-www-form-urlencoded,Connection: close,Content-Length: 44,modo=insertar&precioA=4580&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=255BEC4913C24D0505F43F25198F23B3,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=siham&password=enat%EDametn%21e&nombre=Ces%E1rio&apellidos=Castany+Bigorra&email=mangini%40cubiertoscbb.an&dni=93029703Q&direccion=Calle+Rio+Guadajira+182+7-H&ciudad=Codosera%2C+La&cp=22314%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&provincia=Salamanca&ntc=9377074508770290&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B42B817CB6F8AD3B8BEB4FF673EB3257,application/x-www-form-urlencoded,Connection: close,Content-Length: 327,modo=registro&login=siham&password=enat%EDametn%21e&nombre=Ces%E1rio&apellidos=Castany+Bigorra&email=mangini%40cubiertoscbb.an&dni=93029703Q&direccion=Calle+Rio+Guadajira+182+7-H&ciudad=Codosera%2C+La&cp=22314%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&provincia=Salamanca&ntc=9377074508770290&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7842B65AAD7C1EB9A36322F5B44308E6,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=siham&password=enat%EDametn%21e&nombre=Ces%E1rio&apellidos=Castany+Bigorra&email=mangini%40cubiertoscbb.an&dni=93029703Q&direccion=Calle+Rio+Guadajira+182+7-H&ciudad=Codosera%2C+La&cp=22314&provincia=Salamanca&ntc=081066874856913A&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=92AD317A39083D066D1D68E8CE0831B9,application/x-www-form-urlencoded,Connection: close,Content-Length: 263,modo=registro&login=siham&password=enat%EDametn%21e&nombre=Ces%E1rio&apellidos=Castany+Bigorra&email=mangini%40cubiertoscbb.an&dni=93029703Q&direccion=Calle+Rio+Guadajira+182+7-H&ciudad=Codosera%2C+La&cp=22314&provincia=Salamanca&ntc=081066874856913A&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=829148B238680CEA32C3546A93BFCB55,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito%27INJECTED_PARAM HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=30FE4F89D852F0290DA485A0698157C3,application/x-www-form-urlencoded,Connection: close,Content-Length: 34,B2=Vaciar+carrito%27INJECTED_PARAM,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=58BCE1C63EAE175EAEE71A5C08E09DCC,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=%252B HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=08A7F1D7AD7DBCBE5E54C66380351286,application/x-www-form-urlencoded,Connection: close,Content-Length: 8,B2=%252B,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D2513C150047A2D6EB8F3AE22EC5B5E3,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=31D7F0EE4B567BF91240F00D604E78C1,application/x-www-form-urlencoded,Connection: close,Content-Length: 18,B2A=Vaciar+carrito,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EBE74F630D4014763A7209BA620B16A5,,close,,,1,http://localhost:8080/tienda1.INC HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FEDD36841768FC00FFF3556CE178D57A,,close,,,1,http://localhost:8080/tienda1/asf-logo-wide.gif/ HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5582D348467938F3CAAD2F804312692D,,close,,,1,http://localhost:8080/compass/logon.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6D826D798634A7E6E1148F44411BB397,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=purnell&password=49pu%2B22&nombre=Lavinia&apellidos=Preisz&email=carslisle%40cirujanaplastica.ck&dni=99142820DSet-cookie%253A%2BTamper%253D1041264011025374727&direccion=Calle+Santa+Agueda+162+5%3FC&ciudad=Arroyo+del+Ojanco&cp=10893&provincia=Ciudad+Real&ntc=5833239568926901&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1C7A8ACA8C5879D29842278D3DE15491,application/x-www-form-urlencoded,Connection: close,Content-Length: 307,modo=registro&login=purnell&password=49pu%2B22&nombre=Lavinia&apellidos=Preisz&email=carslisle%40cirujanaplastica.ck&dni=99142820DSet-cookie%253A%2BTamper%253D1041264011025374727&direccion=Calle+Santa+Agueda+162+5%3FC&ciudad=Arroyo+del+Ojanco&cp=10893&provincia=Ciudad+Real&ntc=5833239568926901&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=936C564C62C35715882C9EF368F218BB,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=%2Bstan%2Bly&password=49pu%2B22&nombre=Lavinia&apellidos=Preisz&email=carslisle%40cirujanaplastica.ck&dni=99142820D&direccion=Calle+Santa+Agueda+162+5%3FC&ciudad=Arroyo+del+Ojanco&cp=10893&provincia=Ciudad+Real&ntc=5833239568926901&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A7D533A5867AF42BF52667D0605D293B,application/x-www-form-urlencoded,Connection: close,Content-Length: 264,modo=registro&login=%2Bstan%2Bly&password=49pu%2B22&nombre=Lavinia&apellidos=Preisz&email=carslisle%40cirujanaplastica.ck&dni=99142820D&direccion=Calle+Santa+Agueda+162+5%3FC&ciudad=Arroyo+del+Ojanco&cp=10893&provincia=Ciudad+Real&ntc=5833239568926901&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B23162CDED1BE034739ACFE48250A595,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp.BAK HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2A4DB43B65B79C4CC902D2DFCA247E29,,close,,,1,http://localhost:8080/iissamples/ExAir/dfault.asp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A736A7B1A45DD377D6A4D7B4FE6791C2,,close,,,1,http://localhost:8080/tienda1/imagenes/2.gif/.BAK HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3483A2169B13E2F15830AD0F06846B72,,close,,,1,http://localhost:8080/tienda1.java HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1AC72EEB08751F34EBB992871E835E26,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=85&cantidad=%2520&B1=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2ED3226EEC98DAD84C4B78E0E004DE0E,application/x-www-form-urlencoded,Connection: close,Content-Length: 70,id=3&nombre=Vino+Rioja&precio=85&cantidad=%2520&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=694AAE828DBF4F9DFC00EFD1B75754C5,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n%27+Ib%E9ric-%27o&precio=85&cantidad=53&B1=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=427146CFD298F2B36E4FFECE07A12E8B,application/x-www-form-urlencoded,Connection: close,Content-Length: 81,id=3&nombre=Jam%F3n%27+Ib%E9ric-%27o&precio=85&cantidad=53&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5275ED9A59740FE82DFCAC6F6171D928,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=85&cantidad=53&B1A=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1E346C4486ED09FCE5BE8C1BD76F769E,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,id=3&nombre=Vino+Rioja&precio=85&cantidad=53&B1A=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=39E26C5BC2C56FBF7D1D12ED7DEC117C,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&login=krishna&pwd=forca&remember=on&B1=Entrar HTTP/1.1
